VehId,Trip,Timestamp(s),Latitude[deg],Longitude[deg],Vehicle Speed[km/h],elevation[m]
560,162,82.3,42.27486917,-83.6827225,49,248
560,162,82.6,42.27486917,-83.6827225,51,248
560,162,82.7,42.27486917,-83.6827225,51,248
560,162,82.9,42.27502444,-83.68333361,51,248
560,162,83.7,42.27502444,-83.68333361,53,248
560,162,84.2,42.27502444,-83.68333361,53,248
560,162,84.3,42.27502444,-83.68333361,53,248
560,162,84.7,42.27502444,-83.68333361,55,248
560,162,84.8,42.27502444,-83.68333361,55,248
560,162,85,42.27510944,-83.68368111,55,249
560,162,85.7,42.27510944,-83.68368111,57,249
560,162,85.8,42.27510944,-83.68368111,57,249
560,162,86.2,42.27510944,-83.68368111,57,249
560,162,86.3,42.27510944,-83.68368111,57,249
560,162,86.8,42.27510944,-83.68368111,58,249
560,162,86.9,42.27510944,-83.68368111,58,249
560,162,87.8,42.27510944,-83.68368111,60,249
560,162,87.9,42.27510944,-83.68368111,60,249
560,162,88.2,42.27510944,-83.68368111,60,249
560,162,88.3,42.27510944,-83.68368111,60,249
560,162,88.8,42.27510944,-83.68368111,61,249
560,162,88.9,42.27510944,-83.68368111,61,249
560,162,89,42.27531528,-83.68444472,61,251
560,162,90,42.27531528,-83.68444472,61,251
560,162,90.2,42.27531528,-83.68444472,61,251
560,162,90.3,42.27531528,-83.68444472,61,251
560,162,91.1,42.27531528,-83.68444472,61,251
560,162,92,42.27548333,-83.68504333,61,252
560,162,92.1,42.27548333,-83.68504333,61,252
560,162,92.3,42.27548333,-83.68504333,61,252
560,162,92.4,42.27548333,-83.68504333,61,252
560,162,93,42.27548333,-83.68504333,62,252
560,162,93.2,42.27548333,-83.68504333,62,252
560,162,94.2,42.27548333,-83.68504333,62,252
560,162,94.3,42.27548333,-83.68504333,62,252
560,162,94.4,42.27548333,-83.68504333,62,252
560,162,94.9,42.27564611,-83.68564833,62,250
560,162,95.1,42.27564611,-83.68564833,63,250
560,162,95.3,42.27564611,-83.68564833,63,250
560,162,96.1,42.27564611,-83.68564833,64,250
560,162,96.3,42.27564611,-83.68564833,64,250
560,162,97.2,42.27564611,-83.68564833,65,250
560,162,97.3,42.27564611,-83.68564833,65,250
560,162,98,42.27582278,-83.68628583,65,251
560,162,98.3,42.27582278,-83.68628583,65,251
560,162,98.4,42.27582278,-83.68628583,65,251
560,162,99.3,42.27582278,-83.68628583,66,251
560,162,99.4,42.27582278,-83.68628583,66,251
560,162,100.3,42.27582278,-83.68628583,65,251
560,162,100.4,42.27582278,-83.68628583,65,251
560,162,100.5,42.27582278,-83.68628583,65,251
560,162,101,42.27600556,-83.68692917,65,250
560,162,101.3,42.27600556,-83.68692917,64,250
560,162,101.5,42.27600556,-83.68692917,64,250
560,162,102.3,42.27600556,-83.68692917,64,250
560,162,102.4,42.27600556,-83.68692917,63,250
560,162,102.5,42.27600556,-83.68692917,63,250
560,162,103.4,42.27600556,-83.68692917,60,250
560,162,103.6,42.27600556,-83.68692917,60,250
560,162,104.1,42.27617278,-83.68753306,60,253
560,162,104.4,42.27617278,-83.68753306,60,253
560,162,104.6,42.27617278,-83.68753306,60,253
560,162,105.4,42.27617278,-83.68753306,60,253
560,162,105.5,42.27617278,-83.68753306,57,253
560,162,105.7,42.27617278,-83.68753306,57,253
560,162,106.4,42.27617278,-83.68753306,57,253
560,162,106.5,42.27617278,-83.68753306,56,253
560,162,106.7,42.27617278,-83.68753306,56,253
560,162,106.9,42.27632278,-83.68808944,56,253
560,162,107.6,42.27632278,-83.68808944,55,253
560,162,107.7,42.27632278,-83.68808944,55,253
560,162,108.6,42.27632278,-83.68808944,54,253
560,162,108.8,42.27632278,-83.68808944,54,253
560,162,109.8,42.27632278,-83.68808944,54,252
560,162,110,42.27643528,-83.68860917,54,252
560,162,110.5,42.27643528,-83.68860917,54,252
560,162,110.9,42.27643528,-83.68860917,54,252
560,162,111.9,42.27643528,-83.68860917,54,252
560,162,112.8,42.27643528,-83.68860917,53,252
560,162,112.9,42.27643528,-83.68860917,53,253
560,162,113,42.27655389,-83.68911694,53,253
560,162,113.8,42.27655389,-83.68911694,52,253
560,162,114,42.27655389,-83.68911694,52,253
560,162,114.4,42.27655389,-83.68911694,52,253
560,162,115,42.27655389,-83.68911694,52,253
560,162,115.5,42.27655389,-83.68911694,52,253
560,162,115.9,42.27655389,-83.68911694,51,256
560,162,116,42.27666972,-83.68961417,51,256
560,162,116.1,42.27666972,-83.68961417,51,256
560,162,116.9,42.27666972,-83.68961417,50,256
560,162,117.1,42.27666972,-83.68961417,50,256
560,162,118.1,42.27666972,-83.68961417,50,257
560,162,118.9,42.27675861,-83.6901075,50,257
560,162,119.2,42.27675861,-83.6901075,50,257
560,162,120.5,42.27675861,-83.6901075,50,257
560,162,121.3,42.27675861,-83.6901075,50,256
560,162,122,42.27681278,-83.69059278,50,256
560,162,122.1,42.27681278,-83.69059278,49,256
560,162,122.3,42.27681278,-83.69059278,49,256
560,162,123.3,42.27681278,-83.69059278,49,256
560,162,124.4,42.27681278,-83.69059278,49,253
560,162,124.9,42.27682278,-83.69107889,49,253
560,162,125.5,42.27682278,-83.69107889,49,253
560,162,125.6,42.27682278,-83.69107889,49,253
560,162,126.4,42.27682278,-83.69107889,49,253
560,162,126.5,42.27682278,-83.69107889,49,253
560,162,127.4,42.27682278,-83.69107889,47,253
560,162,127.6,42.27682278,-83.69107889,47,248
560,162,128,42.2768275,-83.69156417,47,248
560,162,128.5,42.2768275,-83.69156417,46,248
560,162,128.6,42.2768275,-83.69156417,46,248
560,162,130.6,42.2768275,-83.69156417,46,248
560,162,130.7,42.2768275,-83.69156417,46,243
560,162,131,42.27682333,-83.69202389,46,243
560,162,131.6,42.27682333,-83.69202389,47,243
560,162,132.8,42.27682333,-83.69202389,47,238
560,162,134,42.27682306,-83.69250556,47,238
560,162,134.9,42.27682306,-83.69250556,47,238
560,162,135.7,42.27682306,-83.69250556,47,238
560,162,135.9,42.27682306,-83.69250556,47,238
560,162,136.8,42.27682306,-83.69250556,48,238
560,162,136.9,42.27682306,-83.69250556,48,236
560,162,137,42.27684556,-83.69298556,48,236
560,162,137.8,42.27684556,-83.69298556,49,236
560,162,138,42.27684556,-83.69298556,49,236
560,162,139,42.27684556,-83.69298556,49,236
560,162,139.9,42.27684556,-83.69298556,48,235
560,162,140,42.2768775,-83.69346417,48,235
560,162,140.1,42.2768775,-83.69346417,48,235
560,162,140.7,42.2768775,-83.69346417,48,235
560,162,141.1,42.2768775,-83.69346417,48,235
560,162,142.1,42.2768775,-83.69346417,48,235
560,162,143,42.27692306,-83.69395444,48,235
560,162,143.2,42.27692306,-83.69395444,48,235
560,162,144.1,42.27692306,-83.69395444,47,235
560,162,144.2,42.27692306,-83.69395444,47,235
560,162,145.3,42.27692306,-83.69395444,47,235
560,162,145.7,42.27692306,-83.69395444,47,236
560,162,146.1,42.27697833,-83.69444333,47,236
560,162,146.3,42.27697833,-83.69444333,47,236
560,162,147.2,42.27697833,-83.69444333,46,236
560,162,147.3,42.27697833,-83.69444333,46,236
560,162,148.4,42.27697833,-83.69444333,46,233
560,162,149,42.27704333,-83.69490083,46,233
560,162,149.3,42.27704333,-83.69490083,45,233
560,162,149.4,42.27704333,-83.69490083,45,233
560,162,150.3,42.27704333,-83.69490083,44,233
560,162,150.5,42.27704333,-83.69490083,44,233
560,162,150.8,42.27704333,-83.69490083,44,233
560,162,151.3,42.27704333,-83.69490083,43,233
560,162,151.5,42.27704333,-83.69490083,43,232
560,162,152.1,42.27710917,-83.69531972,43,232
560,162,152.4,42.27710917,-83.69531972,41,232
560,162,153.4,42.27710917,-83.69531972,40,232
560,162,153.6,42.27710917,-83.69531972,40,232
560,162,154.5,42.27710917,-83.69531972,37,232
560,162,154.6,42.27710917,-83.69531972,37,231
560,162,155,42.27716611,-83.69569139,37,231
560,162,155.7,42.27716611,-83.69569139,37,231
560,162,155.8,42.27716611,-83.69569139,37,231
560,162,156.7,42.27716611,-83.69569139,37,231
560,162,157.7,42.27716611,-83.69569139,37,231
560,162,158.8,42.27716611,-83.69569139,37,231
560,162,159,42.27724,-83.69617944,37,231
560,162,159.7,42.27724,-83.69617944,36,231
560,162,160.8,42.27724,-83.69617944,36,231
560,162,160.9,42.27724,-83.69617944,36,232
560,162,162,42.27728417,-83.69657,36,232
560,162,163,42.27728417,-83.69657,36,232
560,162,164.1,42.27728417,-83.69657,36,232
560,162,164.5,42.27728417,-83.69657,36,233
560,162,165,42.27733667,-83.69693944,36,233
560,162,165.1,42.27733667,-83.69693944,36,233
560,162,165.8,42.27733667,-83.69693944,36,233
560,162,166,42.27733667,-83.69693944,35,233
560,162,166.1,42.27733667,-83.69693944,35,233
560,162,166.5,42.27733667,-83.69693944,35,233
560,162,167,42.27733667,-83.69693944,33,233
560,162,167.2,42.27733667,-83.69693944,33,233
560,162,168,42.27739667,-83.6972675,33,233
560,162,168.1,42.27739667,-83.6972675,32,233
560,162,168.2,42.27739667,-83.6972675,32,233
560,162,168.5,42.27739667,-83.6972675,32,233
560,162,169.1,42.27739667,-83.6972675,30,233
560,162,169.3,42.27739667,-83.6972675,30,233
560,162,170.1,42.27739667,-83.6972675,29,233
560,162,170.3,42.27739667,-83.6972675,29,233
560,162,170.5,42.27739667,-83.6972675,29,233
560,162,170.9,42.27739667,-83.6972675,29,231
560,162,171,42.27744083,-83.69757361,29,231
560,162,171.2,42.27744083,-83.69757361,28,231
560,162,171.3,42.27744083,-83.69757361,28,231
560,162,172.2,42.27744083,-83.69757361,27,231
560,162,172.4,42.27744083,-83.69757361,27,231
560,162,172.5,42.27744083,-83.69757361,27,231
560,162,173.3,42.27744083,-83.69757361,26,231
560,162,173.4,42.27744083,-83.69757361,26,231
560,162,174,42.27748028,-83.69783611,26,231
560,162,174.3,42.27748028,-83.69783611,23,231
